ATF7IP2	506.88339030193384
CFAP70	506.5351254430438
CAMSAP3	506.51575067703493
AK2	505.9488075452633
ABCD3	505.61659840774456
ATP7A	505.0511935627854
ADM2	505.0219588864798
AP1M1	504.9770859283527
C10orf88	504.83007564925987
CCDC102B	504.7994861318916
BFAR	504.5961014073447
CEP15	504.50331015809576
ALX4	504.48505985681015
CCNB1IP1	504.0530085279297
BTK	503.5516663737026
ACSL3	503.1088890902072
ADAMTS3	503.01571666059135
ANKRD40	502.8238073295108
CACNA1B	502.6209236903854
BMP6	501.8645879267083
ALKBH5	501.8422184175338
BNIP2	501.793016475614
AMPD1	501.75529260443096
AMFR	501.61156363258095
CHD1L	501.11479408109557
ANKMY2	500.64226692523357
AFTPH	500.13525023438393
C19orf53	500.0330463666964
ANAPC5	500.0135511181405
ACAP1	499.03986053338787
CENPC	499.02854837587546
C1QTNF6	498.87665489157644
CCNG1	498.0596293702465
CER1	497.9396506811832
BICD1	497.79015611574863
AZGP1	497.7674800872853
CACNA1F	497.16003268748057
CDIP1	496.6792088060992
ANO8	496.1020675476622
CBFB	495.87030301909874
CFAP210	495.81480440255774
C4orf19	495.801178259612
CDC73	495.3930937370707
APMAP	494.6662802979553
CCP110	494.4903852588529
AJUBA	493.72655029093596
CAMSAP1	492.2165008270007
CAMK1G	491.81452630721554
BIK	491.76972543033224
ADAD1	491.7551963359679
B9D1	491.5965175215007
ARHGAP25	491.24223187715984
AKAP4	490.6400909577249
ACAP3	490.53818018783153
ATRAID	489.8768762304174
ADIPOR1	488.9580712073932
C1orf35	488.93254096825774
CCAR1	488.3632246502971
ARMH3	488.3583066099617
ASXL3	488.29263812425825
APAF1	487.8310054643868
ARMC2	487.77939648402815
CAMKV	486.96754075907614
CD300LG	486.94038420107216
ABCC3	486.83329221997576
AFM	486.7636307199931
ADGRF5	485.66487945271257
BHLHE40	485.62120439275213
CD4	485.38382086720907
ARHGAP29	485.31599043284
AP3B1	484.77501232249415
BEND6	484.7111089175385
BPIFB9P	484.64192211002404
BAMBI	484.4922515125807
CDH23	483.9023115099008
BTG1	483.75609539018177
ANGPTL1	483.727874245847
AP4S1	483.1483465538085
CACNA2D3	483.0216002210354
BTBD10	482.41229365187667
BARHL2	482.25607986814765
ASB6	482.0840089291032
CALHM4	481.72389388951217
APCDD1	481.70677701150055
CACNG2	481.5455655590621
ANAPC15	480.73602616112055
AMBP	480.65991389979416
CCT8	480.51914956506835
CASP8	480.44507984797787
ARL5A	480.3820311476902
ANO4	480.3402858452321
ADAM2	480.1349077337463
BPNT1	479.9653452427212
C1RL	479.71074991201164
BRD9	479.4052765116335
ATXN7L3	479.2686328368813
AFDN	479.1590652162117
CA6	479.1411436623904
CAMK2N1	479.00102442165337
ATP6V1H	478.68422775095206
ADAMTS12	478.50542116197806
BMPER	478.480221796251
CEP162	477.7002110749731
CACNG4	477.3868320188027
CDK2AP1	477.3410067648874
ALDOC	477.04014194692485
ARF5	476.98880490464376
AFF2	476.67117569631677
BST2	476.54224124137994
CD82	476.53860457210243
C12orf50	476.5355524444568
C1orf43	476.49486675677025
ABHD12	476.4088729799093
ABHD18	476.2279639227222
AK8	476.06133813725825
CDK17	475.9774519638175
ALPI	475.61294951822555
BTBD1	475.5904607903371
ADD3	474.85941847825046
ARMC8	474.65936567707513
ADGRE5	474.63434385342885
ARID4A	474.07527117959313
CHFR	474.0458632190687
C12orf43	474.0372097084958
CDH20	473.8952569773082
BPIFB2	473.72646015481143
ACE2	473.71249267227876
AXIN1	473.68508530369854
ATAD2B	473.6764390343962
CALCA	473.4694290278604
CDR2L	473.1300804681211
CCDC138	473.0373414979613
ARHGAP27	473.01375795311515
AQP5	472.9335841777308
ANXA11	472.9165950626618
ABCA10	472.89632249807727
ARK2C	472.5485137734647
AUP1	472.1402138420472
CBLN4	472.0675923063187
CAPRIN2	472.0594626603555
ALDH3A2	472.02225282032947
BRF2	471.7659167781893
AKT1	471.55522204791987
ASIC1	471.28878436058443
ATP6V0D2	471.0099188839109
BCS1L	470.5107375728418
CD226	470.4418628016057
ANGPT4	470.43555997824166
ARHGAP17	470.3904731773545
APBB1	470.2766974412592
BMP10	469.94982243755123
AQP3	469.9157407236714
C16orf78	469.7929158827303
BRPF3	469.7709536977165
CABYR	469.7452113591788
CABLES2	469.7321355616806
BSND	469.6543571087837
CEP72	469.6153389211032
APOB	469.5959045505822
ACSS3	469.44780306540974
ACTN4	469.0950184250612
ATP5MJ	469.0535679021866
APPL1	468.79838438973076
AZI2	468.69876746373404
AKR1C2	468.69758093379346
ATG3	468.64208351854603
CALM3	468.6071301801772
ADGRL2	468.55669867594753
ALDH3B2	467.4771434965156
ANKRD26	467.3861632856666
AGXT2	467.3592635919375
BIN3	467.31227195404864
CAMK2N2	467.29445331150987
C1orf56	467.07422427321006
AP1S1	466.78829216012997
C1QTNF3	466.7227136091032
CEP131	466.6274261168085
AAGAB	466.5352784722852
AXL	466.4624296512515
AHCTF1	466.22307120607803
CCDC90B	465.9732757137308
ALPK1	465.9687080805756
CFC1	465.85135640045155
CAT	465.84262977121705
ABRAXAS2	465.36004671797855
ACTR5	464.86713002335796
ARHGEF2	464.70703097620526
CDC20B	464.3524806814176
ARX	464.2369096686998
ANKMY1	464.1837172902118
CENPN	464.1227851668141
ATP6V0A1	463.9767194621656
BAX	463.9362379135123
ATP5F1D	463.58940701346853
ARR3	463.396539732127
ACP2	463.3298964630996
ASCC3	463.11538867404767
AKTIP	463.02893549844026
AKAP3	462.91613533207476
BCAR3	462.85993317150445
B4GALNT3	462.8516151403173
